ترپل	regular_simple	v. intrans.
ترپه	non_verb	n. f.
ترپهار	non_verb	n. m.
ترپول	regular_simple	v. trans.
ترپول	regular_simple	v. trans.
ترپېدل	stative_compound_standard	v. intrans.
ترتاب	non_verb	n. m.
ترتیب	non_verb	n. m.
ترتیب وار	non_verb	
ترتیب ورکول	regular_simple	v. dyn. comp. trans.
ترتیب ورکوونکی	non_verb	n. m. anim. unisex
ترټل	regular_simple	v. trans.
ترجمان	non_verb	n. m. anim. unisex
ترجمه	non_verb	n. f.
ترجمه کول	dynamic_compound	v. stat. comp. trans.
ترجمه کوونکی	non_verb	n. m. anim. unisex
ترجمه کېدل	stative_compound_special	v. stat. comp. intrans.
ترجیح	non_verb	n. f.
ترجیح ورکول	regular_simple	v. dyn. comp. trans.
ترچل	regular_simple	v. gramm. trans.
ترڅ	non_verb	
ترڅنګ	regular_simple	adv.
ترڅو	regular_simple	adv.
ترحم	non_verb	n. m.
ترحم کول	dynamic_compound	v. dyn. comp. trans.
ترخ	non_verb	
ترخځ	non_verb	n. f.
ترخځ	non_verb	n. m.
ترخه	non_verb	n. f.
ترخه	non_verb	n. f.
ترخوا	regular_simple	adv.
ترخول	regular_simple	v. stat. comp. trans.
ترخېدل	stative_compound_standard	v. stat. comp. intrans.
ترخیص	non_verb	n. m.
تردد	non_verb	n. m.
تردید	non_verb	n. m.
تردیدول	regular_simple	v. stat. comp. trans.
تردیدېدل	stative_compound_standard	v. stat. comp. intrans.
ترس	non_verb	n. m.
ترسا	non_verb	n. m. anim. unisex
ترسره	non_verb	adj.
ترسره کول	dynamic_compound	v. stat. comp. trans.
ترسره کېدل	stative_compound_special	v. stat. comp. intrans.
ترسکونه	non_verb	adj.
ترسناک	non_verb	adj.
ترسیم	non_verb	n. m.
ترسیمول	regular_simple	v. stat. comp. trans.
ترسیمېدل	stative_compound_standard	v. stat. comp. intrans.
ترش	non_verb	adj.
ترشح	non_verb	n. m.
ترغه	non_verb	adj.
ترغیب	non_verb	n. m.
ترغیب ورکول	regular_simple	v. dyn. comp. trans.
ترغیبي	non_verb	adj.
ترفیع	non_verb	n. f.
ترقي	non_verb	n. f.
ترقي کول	dynamic_compound	v. dyn. comp. trans.
ترقي ورکول	regular_simple	v. dyn. comp. trans.
ترقي یافته	non_verb	adj.
ترک	non_verb	n. m.
ترک	non_verb	n. m.
ترک	non_verb	n. m.
ترک کول	dynamic_compound	v. stat. comp. trans.
ترک کول	dynamic_compound	v. stat. comp. trans.
ترکاري	non_verb	n. f.
ترکاڼ	non_verb	n. m. anim. unisex
ترکاڼي	non_verb	n. f.
ترکه	non_verb	n. f.
ترکه	non_verb	n. f.
ترکول	regular_simple	v. stat. comp. trans.
ترکي	non_verb	n. f. / adj.
ترکیب	non_verb	n. m.
ترکیبي	non_verb	adj.
ترکېدل	stative_compound_standard	v. stat. comp. intrans.
ترکیه	non_verb	n. f.
ترکیه	non_verb	n. f.
ترګمۍ	non_verb	n. f.
ترلاسه کول	dynamic_compound	v. stat. comp. trans.
ترله	non_verb	n. f. anim.
ترماز	non_verb	n. m.
ترمامیټر	non_verb	n. m.
ترمله	non_verb	n. f.
ترمنځ	non_verb	adpos.
ترمنځ	non_verb	adpos.
ترمنه	non_verb	n. f.
ترمیم	non_verb	n. m.
ترمیمول	regular_simple	v. stat. comp. trans.
ترمیمېدل	stative_compound_standard	v. stat. comp. intrans.
ترنداره	non_verb	n. f. anim.
ترنه انا	non_verb	n. f.
ترنیکه	non_verb	n. m.
ترڼی	non_verb	n. m.
تره	non_verb	n. f.
تره	non_verb	n. f.
تره	non_verb	n. m. anim.
تره غونی	non_verb	n. m.
ترها	non_verb	n. f.
ترها	non_verb	n. f.
ترهغه	regular_simple	adv.
ترهګر	non_verb	n. m. anim. unisex
ترهګري	non_verb	n. f.
ترهګریز	non_verb	adj.
ترهه	non_verb	n. f.
ترهول	regular_simple	v. trans.
ترهېدل	stative_compound_standard	v. intrans.
ترهېدل	stative_compound_standard	v. intrans.
ترور	non_verb	adj.
ترور	non_verb	n. f. anim. fam.
ترورزی	non_verb	n. m. anim. unisex fam.
ترورزۍ	non_verb	n. f. anim.
ترورمېړه	non_verb	n. m. anim.
ترورۍ	non_verb	n. f. anim.
ترورېدل	stative_compound_standard	v. stat. comp. intrans.
تروریست	non_verb	n. m. anim. unisex
تروړل	regular_simple	v. trans.
تروژل	regular_simple	v. trans.
تروږمۍ	non_verb	n. f.
تروش	non_verb	adj.
تروشي	non_verb	n. f.
ترومی	non_verb	n. m.
تروې	non_verb	n. f. pl.
ترویج	non_verb	n. m.
ترویجول	regular_simple	v. stat. comp. trans.
تری	non_verb	n. m.
تري	non_verb	
ترې	non_verb	pron.
تری تم	non_verb	adj.
تریاک	non_verb	n. m. pl.
تریخ	non_verb	adj.
تریخوالی	non_verb	n. m.
تریخول	regular_simple	v. stat. comp. trans.
تریلی	non_verb	n. m.
ترېلی	non_verb	n. m.
ترین	non_verb	suff.
ترېنداره	non_verb	n. f.
ترینګړ	non_verb	n. m.
ترینګلتیا	non_verb	n. f.
ترینګلی	non_verb	adj.
ترینګلۍ	non_verb	n. f.
تریو	non_verb	adj.
تریو تندی	non_verb	n. m. anim. unisex / adj.
تریومخی	non_verb	n. m. / adj.
تړاقۍ	non_verb	n. f.
تړاو	non_verb	n. m.
تړپول	regular_simple	v. trans.
تړپېدل	stative_compound_standard	v. intrans.
تړتړی	non_verb	adj. / n. m. anim. unisex
تړل	regular_simple	v. trans.
تړلی	non_verb	adj.
تړلیک	non_verb	n. m.
تړم	non_verb	adj.
تړمتوب	non_verb	n. m.
تړمتیا	non_verb	n. f.
تړموالی	non_verb	n. m.
تړنګ	non_verb	n. m.
تړنه	non_verb	n. f.
تړه	non_verb	n. f.
تړومبې	non_verb	n. f. pl.
تړون	non_verb	n. m.
تړونوال	non_verb	n. m. anim. unisex
تړونی	non_verb	n. m.
تزریق	non_verb	n. m.
تزکیه	non_verb	n. f.
تزلزل	non_verb	n. m.
تزنېدل	stative_compound_standard	v. intrans.
تزوج	non_verb	n. m.
تزویج	non_verb	n. m.
تزویر	non_verb	n. m.
تږی	non_verb	adj.
تږی کول	dynamic_compound	v. stat. comp. trans.
تږی کېدل	stative_compound_special	v. stat. comp. intrans.
تس	non_verb	adj.
تس کول	dynamic_compound	v. stat. comp. trans.
تس نس	non_verb	adj. doub.
تس نس کول	dynamic_compound	v. stat. comp. trans.
تس نس کېدل	stative_compound_special	v. stat. comp. intrans.
تساوي	non_verb	n. f. / adj.
تسبیح	non_verb	n. f. pl.
تسپه	non_verb	n. f.
تسخیر	non_verb	n. m.
تسخیر کول	dynamic_compound	v. stat. comp. trans.
تسخیر کېدل	stative_compound_special	v. stat. comp. intrans.
تسکره	non_verb	n. f.
تسکوره	non_verb	n. f.
تسکین	non_verb	n. m.
تسکین کول	dynamic_compound	v. stat. comp. trans.
تسکین کېدل	stative_compound_special	v. stat. comp. intrans.
تسلسل	non_verb	n. m.
تسلط	non_verb	n. m.
تسله	non_verb	n. f.
تسله ورکول	regular_simple	v. dyn. comp. trans.
تسلي	non_verb	n. f.
تسلي بخش	non_verb	adj.
تسلي کول	dynamic_compound	v. dyn. comp. trans.
تسلي ورکول	regular_simple	v. dyn. comp. trans.
تسلیم	non_verb	n. m.
تسلیمول	regular_simple	v. stat. comp. trans.
تسلیمي	non_verb	n. f.
تسلیمېدل	stative_compound_standard	v. stat. comp. intrans.
تسمه	non_verb	n. f.
تسوید	non_verb	n. m.
تش	regular_simple	adj. / adv.
تش لاسی	non_verb	adj.
تشبث	non_verb	n. m.
تشبیه	non_verb	n. m.
تشت	non_verb	n. m.
تشت	non_verb	n. m.
تشخیص	non_verb	n. m.
تشخیص کول	dynamic_compound	v. stat. comp. trans.
تشخیصول	regular_simple	v. stat. comp. trans.
تشخیصېدل	stative_compound_standard	v. stat. comp. intrans.
تشدد	non_verb	n. m.
تشدد کول	dynamic_compound	v. dyn. comp. trans.
تشریح	non_verb	n. f.
تشریح کول	dynamic_compound	v. stat. comp. trans.
تشریف	non_verb	n. m.
تشریف راوړل	regular_simple	v. dyn. comp. trans.
تشریف لرل	regular_simple	v. dyn. comp. trans.
تشریف وړل	regular_simple	v. dyn. comp. trans.
تشریفات	non_verb	n. m. pl.
تشریفاتي	non_verb	adj.
تشکر	non_verb	interj.
تشکیل	non_verb	n. m.
تشکیلول	regular_simple	v. stat. comp. trans.
تشلاسی	non_verb	adj.
تشناب	non_verb	n. m.
تشنج	non_verb	n. m.
تشه	non_verb	n. f.
تشول	regular_simple	v. stat. comp. trans.
تشویش	non_verb	n. m.
تشویق	non_verb	n. m.
تشویقول	regular_simple	v. stat. comp. trans.
تشی	non_verb	n. m.
تشې متیازې	non_verb	n. f. pl.
تشې مچیازې	non_verb	n. f. pl.
تشې میتیازې	non_verb	n. f. pl.
تشې میچیازې	non_verb	n. f. pl.
تشیال	non_verb	n. m.
تشېدل	stative_compound_standard	v. stat. comp. intrans.
تښتول	regular_simple	v. trans.
تښتېدل	stative_compound_standard	v. intrans.
تښځ	non_verb	n. m.
تصادف	non_verb	n. m.
تصادفاً	regular_simple	adv.
تصادفي	regular_simple	adj. / adv.
تصادم	non_verb	n. m.
تصدیق	non_verb	n. m.
تصدیق کول	dynamic_compound	v. stat. comp. trans.
تصدیق کېدل	stative_compound_special	v. stat. comp. intrans.
تصرف	non_verb	n. m.
تصرف	non_verb	n. m.
تصرف کول	dynamic_compound	v. stat. comp. trans.
تصریح	non_verb	n. f.
تصغیر	non_verb	
تصفیه	non_verb	n. f.
تصفیه خانه	non_verb	n. f.
تصمیم	non_verb	n. m.
تصمیم نیول	regular_simple	v. dyn. comp. trans.
تصور	non_verb	n. m.
تصور کول	dynamic_compound	v. dyn. comp. trans.
تصوف	non_verb	n. m.
تصویب	non_verb	n. m.
تصویب کول	dynamic_compound	v. stat. comp. trans.
تصویر	non_verb	n. m.
تصویر جوړول	non_verb	v dyn. comp. trans.
تصویري	non_verb	adj.
تضاد	non_verb	n. m.
تضعیف	non_verb	n. m.
تضعیف کول	dynamic_compound	v. stat. comp. trans.
تضمین	non_verb	n. m.
تطابق	non_verb	n. m.
تطبیق	non_verb	n. m.
تطبیقول	regular_simple	v. stat. comp. trans.
تطبیقي	non_verb	adj.
تطبیقېدل	stative_compound_standard	v. stat. comp. intrans.
تظاهر	non_verb	n. m.
تعادل	non_verb	n. m.
تعارض	non_verb	n. m.
تعارف	non_verb	n. m.
تعالیٰ	non_verb	suff.
تعامل	non_verb	n. m.
تعبیر	non_verb	n. m.
تعبیرول	regular_simple	v. stat. comp. trans.
تعبیرېدل	stative_compound_standard	v. stat. comp. intrans.
تعبیه	non_verb	n. f.
تعجب	non_verb	n. m.
تعداد	non_verb	n. m.
تعدیل	non_verb	n. m.
تعذیب	non_verb	n. m.
تعذیبول	regular_simple	v. stat. comp. trans.
تعذیبېدل	stative_compound_standard	v. stat. comp. intrans.
تعرض	non_verb	n. m.
تعرضي	non_verb	adj.
تعرفه	non_verb	n. f.
تعریف	non_verb	n. m.
تعریفول	regular_simple	v. stat. comp. trans.
تعزیت	non_verb	n. m.
تعزیري	non_verb	n. f.
تعصب	non_verb	n. m.
تعظیم	non_verb	n. m.
تعقل	non_verb	n. m.
تعقیب	non_verb	n. m.
تعقیب کول	dynamic_compound	v. stat. comp. trans.
تعقیبول	regular_simple	v. stat. comp. trans.
تعقیبوونکی	non_verb	n. m. anim. unisex
تعقیبېدل	stative_compound_standard	v. stat. comp. intrans.
تعلق	non_verb	n. m.
تعلق ساتل	regular_simple	v. dyn. comp. trans.
تعلیل	non_verb	n. m.
تعلیم	non_verb	n. m.
تعلیم ورکول	regular_simple	v. dyn. comp. trans.
تعلیم یافته	non_verb	adj.
تعلیمي	non_verb	adj.
تعمید	non_verb	n. m.
تعمیر	non_verb	n. m.
تعمیراتي	non_verb	adj.
تعمیري	non_verb	adj.
تعمیم	non_verb	n. m.
تعمیم کول	dynamic_compound	v. stat. comp. trans.
تعمیم کېدل	stative_compound_special	v. stat. comp. intrans.
تعهد	non_verb	n. m.
تعویذ	non_verb	n. m.
تعویذ ګر	non_verb	n. m. anim. unisex
تعویق	non_verb	n. m.
تعیین	non_verb	n. m.
تعیین کول	dynamic_compound	v. stat. comp. trans.
تغافل	non_verb	n. m.
تغافل کول	dynamic_compound	v. dyn. comp. trans.
تغذیه	non_verb	n. f.
تغنول	regular_simple	v. trans.
تغیر	non_verb	n. m.
تغییر	non_verb	n. m.
تف	non_verb	n. m.
تف	non_verb	n. m.
تفاهم	non_verb	n. m.
تفاوت	non_verb	n. m.
تفتیش	non_verb	n. m.
تفحص	non_verb	n. m.
تفدانۍ	non_verb	n. f.
تفرق	non_verb	n. m.
تفرقه	non_verb	n. f.
تفریح	non_verb	n. m.
تفرېح	non_verb	n. f.
تفریح ګاه	non_verb	n. f.
تفریط	non_verb	n. m.
تفریق	non_verb	n. m.
تفریق	non_verb	n. m.
تفریقول	regular_simple	v. stat. comp. trans.
تفسیر	non_verb	n. m.
تفصیل	non_verb	n. m.
تفکر	non_verb	n. m.
تفکیک	non_verb	n. m.
تفهم	non_verb	n. m.
تفهمده	non_verb	adj.
تفهیم	non_verb	n. m.
تقابل	non_verb	n. m.
تقابل کول	dynamic_compound	v. dyn. comp. trans.
تقاضا	non_verb	n. f.
تقاعد	non_verb	n. m.
تقاعدی	non_verb	n. m. anim. unisex
تقالید	non_verb	n. m.
تقبیح	non_verb	n. f.
تقبیح کول	dynamic_compound	v. stat. comp. trans.
تقدس	non_verb	n. m.
تقدیر	non_verb	n. m.
تقدیر نامه	non_verb	n. f.
تقدیرول	regular_simple	v. stat. comp. trans.
تقرب	non_verb	n. m.
تقریب	non_verb	n. m.
تقریباً	regular_simple	adv.
تقریر	non_verb	n. m.
تقریر کول	dynamic_compound	v. dyn. comp. trans.
تقریظ	non_verb	n. m.
تقسیم	non_verb	n. m.
تقسیم اوقات	non_verb	n. m.
تقسیم بندي	non_verb	n. f.
تقسیمول	regular_simple	v. stat. comp. trans.
تقسیمېدل	stative_compound_standard	v. stat. comp. intrans.
تقصیر	non_verb	n. m.
تقلب	non_verb	n. m.
تقلید	non_verb	n. m.
تقلید کول	dynamic_compound	v. dyn. comp. trans.
تقلیداً	regular_simple	adv.
تقلیفاً	regular_simple	adv.
تقویٰ	non_verb	n. f.
تقویت	non_verb	n. m.
تقویم	non_verb	n. m.
تقویه	non_verb	n. f.
تقویه کول	dynamic_compound	v. stat. comp. trans.
تک	non_verb	n. m. anim. / n. m.
تک	non_verb	pref.
تکاسل	non_verb	n. m.
تکامل	non_verb	n. m.
تکان	non_verb	n. m.
تکبر	non_verb	n. m.
تکبیر	non_verb	
تکتیک	non_verb	n. m.
تکتیکي	non_verb	adj.
تکثیر	non_verb	n. m.
تکرار	regular_simple	n. m. / adv.
تکرار کول	dynamic_compound	v. stat. comp. trans.
تکراراً	regular_simple	adv.
تکرارول	regular_simple	v. stat. comp. trans.
تکراري	non_verb	n. f.
تکرارېدل	stative_compound_standard	v. stat. comp. intrans.
تکریم	non_verb	n. m.
تکړه	non_verb	adj.
تکړه والی	non_verb	n. m.
تکل	non_verb	n. m.
تکل کول	dynamic_compound	v. dyn. comp. trans.
تکلیف	non_verb	n. m.
تکلیف ورکول	regular_simple	v. dyn. comp. trans.
تکلیف ورکوونکی	non_verb	adj.
تکلیفول	regular_simple	v. stat. comp. trans.
تکمه	non_verb	n. f.
تکمیل	non_verb	n. m.
تکمیلول	regular_simple	v. stat. comp. trans.
تکمیلېدل	stative_compound_standard	v. stat. comp. intrans.
تکې تنها	regular_simple	adv.
تکیه	non_verb	n. f.
تکیه کلام	non_verb	n. m.
تکیه کول	dynamic_compound	v. dyn. comp. trans.
تکیه ګاه	non_verb	n. f.
تګ	non_verb	n. m.
تګ راتګ	non_verb	n. m.
تګلاره	non_verb	n. f.
تل	regular_simple	adv.
تل	non_verb	n. m.
تل تر تله	regular_simple	adv.
تلاش	non_verb	n. m.
تلاش کول	dynamic_compound	v. dyn. comp. trans.
تلاشي	non_verb	n. f.
تلاشي کول	dynamic_compound	v. stat. comp. trans.
تلافي	non_verb	n. f.
تلافي کول	dynamic_compound	v. stat. comp. trans.
تلافي کېدل	stative_compound_special	v. stat. comp. intrans.
تلاکۍ	non_verb	n. f. anim.
تلاو	non_verb	n. m.
تلاوت	non_verb	n. m.
تلاوت کول	dynamic_compound	v. dyn. comp. trans.
تلاوی	non_verb	n. m.
تلپاته	non_verb	adj.
تلپاتی	non_verb	adj.
تلف	non_verb	n. m.
تلفظ	non_verb	n. m.
تلفظ کول	dynamic_compound	v. dyn. comp. trans.
تلفیق	non_verb	n. m.
تلقین	non_verb	n. m.
تلقین کول	dynamic_compound	v. dyn. comp. trans.
تلک	non_verb	n. m.
تلک	non_verb	n. m.
تلل	suppletive	v. intrans.
تلل	suppletive	v. trans.
تله	non_verb	n. f.
تله	non_verb	n. f.
تله پر تېرول	regular_simple	v. dyn. comp. trans.
تلوار	non_verb	n. m.
تلوسه	non_verb	n. f.
تلول	non_verb	adj.
تلول	regular_simple	v. stat. comp. trans.
تلول	regular_simple	v. stat. comp. trans.
تلول	regular_simple	v. trans.
تلولی	non_verb	
تلی	non_verb	n. m.
تلی	non_verb	n. m.
تلېسېمیا	non_verb	n. f.
تلین	non_verb	n. m.
تم	non_verb	adj.
تم ځای	non_verb	n. m.
تم کول	dynamic_compound	v. stat. comp. trans.
تماس	non_verb	n. m.
تماشا	non_verb	n. f.
تماشایي	non_verb	n. m. anim. unisex
تماشبین	non_verb	n. m. anim. unisex
تماشه	non_verb	n. f.
تماشه جوړول	regular_simple	v. dyn. comp. trans.
تماشه کوونکی	non_verb	n. m. anim. unisex
تماشه ګر	non_verb	n. m. anim. unisex
تماکو	non_verb	n. m. pl.
تمام	non_verb	adj.
تماماً	regular_simple	adv.
تمامول	regular_simple	v. stat. comp. trans.
تمامیت	non_verb	n. m.
تمامېدل	stative_compound_standard	v. stat. comp. intrans.
تمانچه	non_verb	n. f.
تمایل	non_verb	n. m.
تمباکو	non_verb	n. m. pl.
تمبل	non_verb	n. m.
تمبه	non_verb	n. f.
تمبو	non_verb	n. f.
تمبور	non_verb	n. m.
تمبول	regular_simple	v. trans.
تمبېدل	stative_compound_standard	v. intrans.
تمثیل	non_verb	n. m.
تمجید	non_verb	n. m.
تمځای	non_verb	n. m.
تمچو	non_verb	n. m.
تمدن	non_verb	n. m.
تمدن والا	non_verb	adj.
تمدید	non_verb	n. m.
تمدید	non_verb	n. m.
تمدید کول	dynamic_compound	v. stat. comp. trans.
تمدیدول	regular_simple	v. stat. comp. trans.
تمدیدېدل	stative_compound_standard	v. stat. comp. intrans.
تمرکز	non_verb	n. m.
تمرکز کول	dynamic_compound	v. dyn. comp. trans.
تمرین	non_verb	n. m.
تمساح	non_verb	n. m. anim. unisex
تمسخر	non_verb	n. m.
تمسخر	non_verb	n. m.
تمشخر	non_verb	n. m.
تمغه	non_verb	n. f.
تمکین	non_verb	n. m.
تمنا	non_verb	n. f.
تمڼ	non_verb	adj.
تمڼی	non_verb	adj.
تمه	non_verb	n. f.
تمه لرل	regular_simple	v. dyn. comp. trans.
تموس	non_verb	n. m.
تموس	non_verb	n. m.
تموس	non_verb	n. m.
تمول	regular_simple	v. stat. comp. trans.
تمویل	non_verb	n. m.
تمېدل	stative_compound_standard	v. stat. comp. intrans.
تمیز	non_verb	n. m.
تمییز	non_verb	n. m.
تن	non_verb	n. m.
تن	non_verb	suff.
تن پرور	non_verb	adj.
تناسب	non_verb	n. m.
تناظر	non_verb	n. m.
تناقض	non_verb	n. m.
تناو	non_verb	n. m.
تنبل	non_verb	adj.
تنبلي	non_verb	n. f.
تنبیه	non_verb	n. f.
تنتنا	non_verb	n. f.
تنخا	non_verb	adj.
تنخوا	non_verb	n. f.
تندار	non_verb	n. f. anim.
تنداره	non_verb	n. f. anim.
تندخوی	non_verb	adj.
تندر	non_verb	n. m.
تندر	non_verb	n. m.
تندر نیول	regular_simple	v. dyn. comp. trans.
تندرست	non_verb	adj.
تندره	non_verb	n. f.
تندره	non_verb	n. f.
تندروس	non_verb	n. m.
تندروست	non_verb	adj.
تندروستوالی	non_verb	n. m.
تندروستي	non_verb	n. f.
تنده	non_verb	n. f.
تندول	regular_simple	v. stat. comp. trans.
تندی	non_verb	adj.
تندی	non_verb	n. m.
تندی	non_verb	n. m. anim. unisex / adj.
تندي	non_verb	n. f.
تندیاره	non_verb	n. f. anim.
تندېدل	stative_compound_standard	v. stat. comp. intrans.
تنډو	non_verb	adj.
تنظیم	non_verb	n. m.
تنظیمول	regular_simple	v. stat. comp. trans.
تنظیمیه	non_verb	n. f.
تنفر	non_verb	n. m.
تنفر کول	dynamic_compound	v. dyn. comp. trans.
تنفس	non_verb	n. m.
تنفسي	non_verb	adj.
تنقید	non_verb	n. m.
تنقید کول	dynamic_compound	v. dyn. comp. trans.
تنقیدي	non_verb	adj.
تنکی	non_verb	adj.
تنګ	non_verb	adj.
تنګ تروش	non_verb	adj.
تنګ حوصله	non_verb	adj.
تنګ دستي	non_verb	n. f.
تنګ دل	non_verb	adj.
تنګدستي	non_verb	n. f.
تنګسه	non_verb	n. f.
تنګسیا	non_verb	n. f.
تنګلاسی	non_verb	adj.
تنګلاسي	non_verb	n. f.
تنګول	regular_simple	v. stat. comp. trans.
تنګون	non_verb	n. m.
تنګی	non_verb	n. m.
تنګېدل	stative_compound_standard	v. stat. comp. intrans.
تنه	non_verb	n. f.
تنه	non_verb	
تنها	regular_simple	adv.
تنهایي	non_verb	n. f.
تنور	non_verb	n. m.
تنوع	non_verb	n. m.
تنول	regular_simple	v. trans.
تنېدل	stative_compound_standard	v. intrans.
تڼ	non_verb	n. m.
تڼاکه	non_verb	n. f.
تڼاکي کېدل	stative_compound_special	v. stat. comp. intrans.
تڼهار	non_verb	n. m.
تڼی	non_verb	n. m.
تڼۍ	non_verb	n. f.
ته	non_verb	adpos.
ته	non_verb	pron.
تهاجم	non_verb	n. m.
تهاجمي	non_verb	adj.
تهجد	non_verb	n. m.
تهخانه	non_verb	n. f.
تهداب	non_verb	n. m.
تهدید	non_verb	n. m.
تهمت	non_verb	n. m.
تهمت لګول	regular_simple	v. dyn. comp. trans.
تهن	non_verb	adj.
تهي	non_verb	adj.
تو	non_verb	n. m.
تو کول	dynamic_compound	v. dyn. comp. trans.
تواتر	non_verb	n. m.
توازن	non_verb	n. m.
توازن کول	dynamic_compound	v. stat. comp. trans.
تواضع	non_verb	n. f.
توافق	non_verb	n. m.
توان	non_verb	n. m.
توان	non_verb	n. m.
توان	non_verb	n. m.
توانمندي	non_verb	n. f.
تواني	non_verb	n. f.
توانېدل	stative_compound_standard	v. intrans.
توبره	non_verb	n. f.
توبه	non_verb	n. f.
توبه ایستل	regular_simple	v. dyn. comp. trans.
توبه باسل	regular_simple	v. dyn. comp. trans.
توبه کول	dynamic_compound	v. dyn. comp. trans.
توبه ګار	non_verb	adj. / n. m. anim. unisex
توبه ویستل	regular_simple	v. dyn. comp. trans.
توپ	non_verb	n. m.
توپان	non_verb	n. m.
توپک	non_verb	n. m.
توپنچه	non_verb	n. f.
توپه	non_verb	n. f.
توپیر	non_verb	n. m.
توت	non_verb	n. m.
توت	non_verb	n. m. / adj.
توتکۍ	non_verb	n. f. anim.
توتی	non_verb	adj.
توتي	non_verb	n. f.
توجه	non_verb	n. f.
توجه کول	dynamic_compound	v. dyn. comp. trans.
توجه ورکول	regular_simple	v. dyn. comp. trans.
توجیه	non_verb	n. f.
توجیه کول	dynamic_compound	v. stat. comp. trans.
توحید	non_verb	n. m.
تود	non_verb	adj.
تودوخه	non_verb	n. f.
تودوکی	non_verb	adj.
تودول	regular_simple	v. stat. comp. trans.
تودېدل	stative_compound_standard	v. stat. comp. intrans.
تور	non_verb	adj.
تور	non_verb	n. m.
تور بازار	non_verb	n. m.
تور لګول	regular_simple	v. dyn. comp. trans.
تور مخی	non_verb	adj.
تور مخی	non_verb	n. m.
تور مرچ	non_verb	n. m.
تورات	non_verb	n. m.
تورپوست	non_verb	adj.
تورت	non_verb	adj. / n. m. anim. unisex
تورتپ	non_verb	adj.
تورتلب	non_verb	adj.
تورتم	non_verb	adj. / n. m.
تورزن	non_verb	adj.
تورسرې	non_verb	n. f.
تورکڼي	non_verb	n. m. pl.
تورن	non_verb	adj.
تورن	non_verb	n. m.
تورنول	regular_simple	v. stat. comp. trans.
تورنېدل	stative_compound_standard	v. stat. comp. intrans.
توره	non_verb	n. f.
توره	non_verb	n. f.
توره	non_verb	n. f.
توره تخته	non_verb	
توروالی	non_verb	n. m.
توری	non_verb	adj. / n. m. anim. unisex
توری	non_verb	n. m.
توری	non_verb	n. m.
توری	non_verb	n. m.
تورې چشمې	non_verb	
توریالی	non_verb	adj.
توریالی	non_verb	adj.
توړۍ	non_verb	n. f. anim.
توړۍ زی	non_verb	n. m. anim.
توړۍ زۍ	non_verb	n. f. anim.
توزیز	non_verb	n. m.
توږل	regular_simple	v. trans.
توس	non_verb	n. m.
توس	non_verb	n. m.
توش	non_verb	n. m.
توشک	non_verb	n. f.
توشک	non_verb	n. m.
توشیح	non_verb	n. m.
توشیح کول	dynamic_compound	v. stat. comp. trans.
توښ	non_verb	adj.
توښ	non_verb	n. m.
توښ	non_verb	n. m.
توښه	non_verb	n. f.
توښه	non_verb	n. f.
توښۍ	non_verb	n. f.
توصیه	non_verb	n. f.
توضیح	non_verb	n. f.
توضیح کول	dynamic_compound	v. stat. comp. trans.
توغ	non_verb	n. m.
توغندی	non_verb	n. m.
توغه	non_verb	n. f.
توغول	regular_simple	v. trans.
توفان	non_verb	n. m.
توفاني	non_verb	adj.
توفدانۍ	non_verb	n. f.
توفیق	non_verb	n. m.
توقع	non_verb	n. f.
توقع کول	dynamic_compound	v. dyn. comp. trans.
توقف	non_verb	n. m.
توقف ګاه	non_verb	n. m.
توقیف	non_verb	n. m.
توقیفول	regular_simple	v. stat. comp. trans.
توقیفېدل	stative_compound_standard	v. stat. comp. intrans.
توک	non_verb	n. m.
توک	non_verb	n. m.
توکاڼي	non_verb	n. m. pl.
توکل	non_verb	n. m.
توکل	regular_simple	v. gramm. trans.
توکل کول	dynamic_compound	v. dyn. comp. trans.
توکم	non_verb	n. m.
توکم	non_verb	n. m.
توکم پال	non_verb	adj. / n. m. anim. unisex
توکم پالنه	non_verb	n. f.
توکمپال	non_verb	adj. / n. m. anim. unisex
توکمه	non_verb	n. f.
توکمیز	non_verb	adj.
توکمیزي	non_verb	adj.
توکه	non_verb	n. f.
توکه	non_verb	n. f.
توکی	non_verb	n. m.
توګه	non_verb	n. f.
تول	non_verb	adj.
تول	non_verb	n. m.
تول	non_verb	n. m.
تول کول	dynamic_compound	v. stat. comp. trans.
تولائي	non_verb	n. f.
تولد	non_verb	n. m.
تولنده	non_verb	n. f.
تولول	regular_simple	v. stat. comp. trans.
تولول	regular_simple	v. stat. comp. trans.
تولول	regular_simple	v. trans.
تولۍ	non_verb	n. f.
تولۍ	non_verb	n. f.
تولۍ	non_verb	n. f.
تولیا	non_verb	n. f.
تولید	non_verb	n. m.
تولیدول	regular_simple	v. stat. comp. trans.
تولیدوونکی	non_verb	n. m. anim. unisex / adj.
تولیدېدل	stative_compound_standard	v. stat. comp. intrans.
تولیه	non_verb	n. f.
تومار	non_verb	n. m.
تومانچه	non_verb	n. f.
تومت	non_verb	n. m.
تومن	non_verb	n. m.
تومن	non_verb	n. m.
تومنه	non_verb	n. f.
تومنه	non_verb	n. f.
تومڼ	non_verb	adj.
تومڼی	non_verb	adj.
تومڼی	non_verb	adj.
توند	non_verb	adj.
توند خوی	non_verb	adj. / n. m. anim. unisex
توند لاری	non_verb	adj. / n. m. anim. unisex
